filename,steering,point_type,curr_steering
/content/dataset/2024-06-22_00-00-59-791528__sa_-0.0347254815.png,-0.0347254815,99,-0.0110635989
/content/dataset/2024-06-22_00-00-59-812495__sa_-0.0399138861.png,-0.0399138861,99,-0.013396758
/content/dataset/2024-06-22_00-00-59-816732__sa_-0.0451399722.png,-0.0451399722,99,-0.0159394649
/content/dataset/2024-06-22_00-00-59-836201__sa_-0.0503780241.png,-0.0503780241,99,-0.0186729117
/content/dataset/2024-06-22_00-00-59-856460__sa_-0.0556529536.png,-0.0556529536,99,-0.0215826167
/content/dataset/2024-06-22_00-00-59-876635__sa_-0.0609704609.png,-0.0609704609,99,-0.0246560481
/content/dataset/2024-06-22_00-00-59-896923__sa_-0.0663263235.png,-0.0663263235,99,-0.0278815594
/content/dataset/2024-06-22_00-00-59-951450__sa_-0.0717227621.png,-0.0717227621,99,-0.0312570132
/content/dataset/2024-06-22_00-00-59-955757__sa_-0.0772268877.png,-0.0772268877,99,-0.0347872015
/content/dataset/2024-06-22_00-01-00-970397__sa_0.0000000000.png,0.0,0,0.001375008
/content/dataset/2024-06-22_00-01-01-779029__sa_0.0000000000.png,0.0,99,2.8658e-06
/content/dataset/2024-06-22_00-01-01-799952__sa_0.0050110559.png,0.0050110559,99,0.0004676531
/content/dataset/2024-06-22_00-01-01-820559__sa_0.0100650277.png,0.0100650277,99,0.0013262788
/content/dataset/2024-06-22_00-01-01-841656__sa_0.0151590714.png,0.0151590714,99,0.0025312906
/content/dataset/2024-06-22_00-01-01-861359__sa_0.0202966099.png,0.0202966099,99,0.004047828
/content/dataset/2024-06-22_00-01-01-883525__sa_0.0254740944.png,0.0254740944,99,0.0058474545
/content/dataset/2024-06-22_00-01-01-903148__sa_0.0306930676.png,0.0306930676,99,0.0079061247
/content/dataset/2024-06-22_00-01-01-924248__sa_0.0359532766.png,0.0359532766,99,0.0102026783
/content/dataset/2024-06-22_00-01-02-931810__sa_0.0000000000.png,0.0,0,0.0017477054
/content/dataset/2024-06-22_00-01-03-950016__sa_0.0000000000.png,0.0,0,4.908e-07
/content/dataset/2024-06-22_00-01-04-587019__sa_0.0050000000.png,0.005,99,0.0004640292
/content/dataset/2024-06-22_00-01-04-606067__sa_0.0100100341.png,0.0100100341,99,0.0013179826
/content/dataset/2024-06-22_00-01-04-611566__sa_0.0150600286.png,0.0150600286,99,0.0025149869
/content/dataset/2024-06-22_00-01-04-630606__sa_0.0201206064.png,0.0201206064,99,0.0040175415
/content/dataset/2024-06-22_00-01-04-656692__sa_0.0252307887.png,0.0252307887,99,0.0057989156
/content/dataset/2024-06-22_00-01-04-661645__sa_0.0303800383.png,0.0303800383,99,0.0078352852
/content/dataset/2024-06-22_00-01-04-681375__sa_0.0355399857.png,0.0355399857,99,0.0101030667
/content/dataset/2024-06-22_00-01-04-686741__sa_0.0407393546.png,0.0407393546,99,0.0125839897
/content/dataset/2024-06-22_00-01-04-705735__sa_0.0459487038.png,0.0459487038,99,0.0152587942
/content/dataset/2024-06-22_00-01-04-711755__sa_0.0511981087.png,0.0511981087,99,0.0181130818
/content/dataset/2024-06-22_00-01-04-732192__sa_0.0564579849.png,0.0564579849,99,0.0211310752
/content/dataset/2024-06-22_00-01-05-735404__sa_0.0000000000.png,0.0,0,2.09186e-05
/content/dataset/2024-06-22_00-01-06-758646__sa_0.0000000000.png,0.0,0,8.6e-09
/content/dataset/2024-06-22_00-01-07-774241__sa_0.0000000000.png,0.0,0,1.6e-08
/content/dataset/2024-06-22_00-01-08-777138__sa_0.0000000000.png,0.0,0,-1.5e-09
/content/dataset/2024-06-22_00-01-09-786435__sa_0.0000000000.png,0.0,0,1.51e-08
/content/dataset/2024-06-22_00-01-10-791403__sa_0.0000000000.png,0.0,0,-1.05e-08
/content/dataset/2024-06-22_00-01-10-814204__sa_0.0000000000.png,0.0,99,-1.86e-08
/content/dataset/2024-06-22_00-01-10-833705__sa_-0.0050109334.png,-0.0050109334,99,-0.0004650714
/content/dataset/2024-06-22_00-01-10-853763__sa_-0.0100629306.png,-0.0100629306,99,-0.0013237597
/content/dataset/2024-06-22_00-01-10-858752__sa_-0.0151530457.png,-0.0151530457,99,-0.0025284787
/content/dataset/2024-06-22_00-01-10-877795__sa_-0.0202531366.png,-0.0202531366,99,-0.0040413063
/content/dataset/2024-06-22_00-01-10-882286__sa_-0.0253913727.png,-0.0253913727,99,-0.0058341773
/content/dataset/2024-06-22_00-01-10-902150__sa_-0.0305394831.png,-0.0305394831,99,-0.0078805049
/content/dataset/2024-06-22_00-01-10-906249__sa_-0.0357265878.png,-0.0357265878,99,-0.0101596902
/content/dataset/2024-06-22_00-01-10-925553__sa_-0.0409196758.png,-0.0409196758,99,-0.0126501404
/content/dataset/2024-06-22_00-01-10-946123__sa_-0.0461533728.png,-0.0461533728,99,-0.0153357889
/content/dataset/2024-06-22_00-01-10-966115__sa_-0.0514282732.png,-0.0514282732,99,-0.0182021039
/content/dataset/2024-06-22_00-01-10-970104__sa_-0.0567430873.png,-0.0567430873,99,-0.0212358721
/content/dataset/2024-06-22_00-01-10-988349__sa_-0.0620650172.png,-0.0620650172,99,-0.0244222148
/content/dataset/2024-06-22_00-01-10-993263__sa_-0.0674242368.png,-0.0674242368,99,-0.0277508148
/content/dataset/2024-06-22_00-01-11-011900__sa_-0.0727933526.png,-0.0727933526,99,-0.0312244938
/content/dataset/2024-06-22_00-01-11-015922__sa_-0.0781997409.png,-0.0781997409,99,-0.034834796
/content/dataset/2024-06-22_00-01-11-035464__sa_-0.0836141100.png,-0.08361411,99,-0.0385689915
/content/dataset/2024-06-22_00-01-11-085744__sa_-0.0890676246.png,-0.0890676246,99,-0.0424193051
/content/dataset/2024-06-22_00-01-11-090732__sa_-0.0946236920.png,-0.094623692,99,-0.0463847676
/content/dataset/2024-06-22_00-01-11-108847__sa_-0.1001867509.png,-0.1001867509,99,-0.0504104579
/content/dataset/2024-06-22_00-01-11-113887__sa_-0.1057852201.png,-0.1057852201,99,-0.0545440567
/content/dataset/2024-06-22_00-01-11-132912__sa_-0.1113935838.png,-0.1113935838,99,-0.0588780808
/content/dataset/2024-06-22_00-01-11-152837__sa_-0.1170427313.png,-0.1170427313,99,-0.0632899255
/content/dataset/2024-06-22_00-01-11-172499__sa_-0.1227311435.png,-0.1227311435,99,-0.0677688909
/content/dataset/2024-06-22_00-01-11-177470__sa_-0.1284586873.png,-0.1284586873,99,-0.0723095439
/content/dataset/2024-06-22_00-01-11-734460__sa_0.0015413127.png,0.0015413127,99,0.0004093766
/content/dataset/2024-06-22_00-01-11-758660__sa_-0.0034842372.png,-0.0034842372,99,7.14804e-05
/content/dataset/2024-06-22_00-01-11-763859__sa_-0.0085476675.png,-0.0085476675,99,-0.0006723657
/content/dataset/2024-06-22_00-01-11-785190__sa_-0.0136194921.png,-0.0136194921,99,-0.0017750014
/content/dataset/2024-06-22_00-01-11-789212__sa_-0.0187320547.png,-0.0187320547,99,-0.0032021284
/content/dataset/2024-06-22_00-01-11-809485__sa_-0.0238555465.png,-0.0238555465,99,-0.0049220967
/content/dataset/2024-06-22_00-01-11-864002__sa_-0.0290186648.png,-0.0290186648,99,-0.0069099586
/content/dataset/2024-06-22_00-01-11-884995__sa_-0.0342927785.png,-0.0342927785,99,-0.0091499173
/content/dataset/2024-06-22_00-01-11-889982__sa_-0.0396068811.png,-0.0396068811,99,-0.0116206437
/content/dataset/2024-06-22_00-01-11-912130__sa_-0.0449340701.png,-0.0449340701,99,-0.0143005888
/content/dataset/2024-06-22_00-01-11-932436__sa_-0.0503028784.png,-0.0503028784,99,-0.0171732424
/content/dataset/2024-06-22_00-01-11-953706__sa_-0.0557143636.png,-0.0557143636,99,-0.0202238331
/content/dataset/2024-06-22_00-01-12-013726__sa_-0.0611658864.png,-0.0611658864,99,-0.0234388839
/content/dataset/2024-06-22_00-01-12-038562__sa_-0.0667512274.png,-0.0667512274,99,-0.0268157813
/content/dataset/2024-06-22_00-01-12-044062__sa_-0.0723724709.png,-0.0723724709,99,-0.0303570962
/content/dataset/2024-06-22_00-01-12-062667__sa_-0.0780067015.png,-0.0780067015,99,-0.0340457036
/content/dataset/2024-06-22_00-01-12-069107__sa_-0.0836771193.png,-0.0836771193,99,-0.0378702769
/content/dataset/2024-06-22_00-01-12-088258__sa_-0.0893604684.png,-0.0893604684,99,-0.0418189855
/content/dataset/2024-06-22_00-01-12-093954__sa_-0.0950810256.png,-0.0950810256,99,-0.0458838243
/content/dataset/2024-06-22_00-01-12-114297__sa_-0.1008129787.png,-0.1008129787,99,-0.0500094475
/content/dataset/2024-06-22_00-01-12-119251__sa_-0.1065856819.png,-0.1065856819,99,-0.0542450902
/content/dataset/2024-06-22_00-01-12-138807__sa_-0.1123710561.png,-0.1123710561,99,-0.0586969279
/content/dataset/2024-06-22_00-01-12-144662__sa_-0.1181937361.png,-0.1181937361,99,-0.0632316187
/content/dataset/2024-06-22_00-01-12-496992__sa_-0.0106937361.png,-0.0106937361,99,-0.0168201931
/content/dataset/2024-06-22_00-01-12-502510__sa_-0.0157338839.png,-0.0157338839,99,-0.0168163733
/content/dataset/2024-06-22_00-01-12-527190__sa_-0.0207961373.png,-0.0207961373,99,-0.0171988496
/content/dataset/2024-06-22_00-01-12-531744__sa_-0.0258966775.png,-0.0258966775,99,-0.0179329669
/content/dataset/2024-06-22_00-01-12-551323__sa_-0.0310064697.png,-0.0310064697,99,-0.0189868986
/content/dataset/2024-06-22_00-01-12-571485__sa_-0.0361575346.png,-0.0361575346,99,-0.0203361328
/content/dataset/2024-06-22_00-01-12-626828__sa_-0.0413466911.png,-0.0413466911,99,-0.0219586441
/content/dataset/2024-06-22_00-01-12-631475__sa_-0.0466465116.png,-0.0466465116,99,-0.0238415273
/content/dataset/2024-06-22_00-01-12-651694__sa_-0.0519579372.png,-0.0519579372,99,-0.0259636701
/content/dataset/2024-06-22_00-01-12-656753__sa_-0.0573076329.png,-0.0573076329,99,-0.0283090389
/content/dataset/2024-06-22_00-01-12-675745__sa_-0.0626672964.png,-0.0626672964,99,-0.0308606533
/content/dataset/2024-06-22_00-01-12-695605__sa_-0.0680669413.png,-0.0680669413,99,-0.0336062006
/content/dataset/2024-06-22_00-01-12-715235__sa_-0.0735043130.png,-0.073504313,99,-0.0365342362
/content/dataset/2024-06-22_00-01-12-736159__sa_-0.0789828711.png,-0.0789828711,99,-0.0396346322
/content/dataset/2024-06-22_00-01-12-740180__sa_-0.0845013509.png,-0.0845013509,99,-0.0429143543
/content/dataset/2024-06-22_00-01-12-759931__sa_-0.0900289321.png,-0.0900289321,99,-0.0463616181
/content/dataset/2024-06-22_00-01-12-780143__sa_-0.0955960093.png,-0.0955960093,99,-0.0499638204
/content/dataset/2024-06-22_00-01-12-785703__sa_-0.1012014804.png,-0.1012014804,99,-0.0537105744
/content/dataset/2024-06-22_00-01-12-805662__sa_-0.1068210444.png,-0.1068210444,99,-0.0575526354
/content/dataset/2024-06-22_00-01-12-811684__sa_-0.1124785304.png,-0.1124785304,99,-0.0615280359
/content/dataset/2024-06-22_00-01-12-831696__sa_-0.1181501551.png,-0.1181501551,99,-0.0657333175
/content/dataset/2024-06-22_00-01-12-851615__sa_-0.1238618088.png,-0.1238618088,99,-0.0700304941
/content/dataset/2024-06-22_00-01-12-856958__sa_-0.1296118503.png,-0.1296118503,99,-0.0744118964
/content/dataset/2024-06-22_00-01-12-876412__sa_-0.1353718662.png,-0.1353718662,99,-0.0788845485
/content/dataset/2024-06-22_00-01-12-931807__sa_-0.1411728840.png,-0.141172884,99,-0.0834296789
/content/dataset/2024-06-22_00-01-12-952688__sa_-0.1470846653.png,-0.1470846653,99,-0.0880446803
/content/dataset/2024-06-22_00-01-12-972732__sa_-0.1530362015.png,-0.1530362015,99,-0.09272427
/content/dataset/2024-06-22_00-01-12-992530__sa_-0.1590278254.png,-0.1590278254,99,-0.0974657655
/content/dataset/2024-06-22_00-01-12-998709__sa_-0.1650613708.png,-0.1650613708,99,-0.1022674474
/content/dataset/2024-06-22_00-01-13-018648__sa_-0.1711048846.png,-0.1711048846,99,-0.1071259393
/content/dataset/2024-06-22_00-01-13-023378__sa_-0.1771883430.png,-0.177188343,99,-0.1120479567
/content/dataset/2024-06-22_00-01-13-043201__sa_-0.1832812896.png,-0.1832812896,99,-0.1170297257
/content/dataset/2024-06-22_00-01-13-061685__sa_-0.1894138618.png,-0.1894138618,99,-0.1220695743
/content/dataset/2024-06-22_00-01-13-470055__sa_-0.0015648355.png,-0.0015648355,99,-0.0223415246
/content/dataset/2024-06-22_00-01-13-515009__sa_-0.0066030307.png,-0.0066030307,99,-0.0211157261
/content/dataset/2024-06-22_00-01-13-540129__sa_-0.0117409582.png,-0.0117409582,99,-0.0203814897
/content/dataset/2024-06-22_00-01-13-545904__sa_-0.0169171810.png,-0.016917181,99,-0.020086208
/content/dataset/2024-06-22_00-01-13-565386__sa_-0.0221079259.png,-0.0221079259,99,-0.020193657
/content/dataset/2024-06-22_00-01-13-572668__sa_-0.0273375721.png,-0.0273375721,99,-0.0206738061
/content/dataset/2024-06-22_00-01-13-592634__sa_-0.0325798602.png,-0.0325798602,99,-0.0214982166
/content/dataset/2024-06-22_00-01-13-611545__sa_-0.0378628702.png,-0.0378628702,99,-0.0226443379
/content/dataset/2024-06-22_00-01-13-631371__sa_-0.0431834368.png,-0.0431834368,99,-0.0240913997
/content/dataset/2024-06-22_00-01-13-651944__sa_-0.0485439076.png,-0.0485439076,99,-0.0258206556
/content/dataset/2024-06-22_00-01-13-671464__sa_-0.0539454565.png,-0.0539454565,99,-0.0278149945
/content/dataset/2024-06-22_00-01-13-692655__sa_-0.0593857255.png,-0.0593857255,99,-0.0300584046
/content/dataset/2024-06-22_00-01-13-713130__sa_-0.0648699798.png,-0.0648699798,99,-0.0325365481
/content/dataset/2024-06-22_00-01-13-733771__sa_-0.0703932590.png,-0.070393259,99,-0.0352355629
/content/dataset/2024-06-22_00-01-13-752822__sa_-0.0759577384.png,-0.0759577384,99,-0.0381426797
/content/dataset/2024-06-22_00-01-13-758085__sa_-0.0815608783.png,-0.0815608783,99,-0.0412502635
/content/dataset/2024-06-22_00-01-13-778726__sa_-0.0871740055.png,-0.0871740055,99,-0.0445560694
/content/dataset/2024-06-22_00-01-13-797886__sa_-0.0928283720.png,-0.092828372,99,-0.0480418109
/content/dataset/2024-06-22_00-01-13-852782__sa_-0.0985210829.png,-0.0985210829,99,-0.0516958306
/content/dataset/2024-06-22_00-01-13-857768__sa_-0.1043235855.png,-0.1043235855,99,-0.0554887462
/content/dataset/2024-06-22_00-01-13-877397__sa_-0.1101360607.png,-0.1101360607,99,-0.0594503481
/content/dataset/2024-06-22_00-01-13-882887__sa_-0.1159877910.png,-0.115987791,99,-0.0636527505
/content/dataset/2024-06-22_00-01-13-902605__sa_-0.1218505101.png,-0.1218505101,99,-0.067960466
/content/dataset/2024-06-22_00-01-13-907852__sa_-0.1277531132.png,-0.1277531132,99,-0.0723707356
/content/dataset/2024-06-22_00-01-13-928365__sa_-0.1336676860.png,-0.133667686,99,-0.0768840429
/content/dataset/2024-06-22_00-01-13-947134__sa_-0.1396213598.png,-0.1396213598,99,-0.0814817436
/content/dataset/2024-06-22_00-01-13-968336__sa_-0.1456125045.png,-0.1456125045,99,-0.0861534949
/content/dataset/2024-06-22_00-01-14-407602__sa_-0.0006125045.png,-0.0006125045,99,-0.0105408805
/content/dataset/2024-06-22_00-01-14-470619__sa_-0.0056354365.png,-0.0056354365,99,-0.0100982117
/content/dataset/2024-06-22_00-01-14-491545__sa_-0.0107722082.png,-0.0107722082,99,-0.0101051641
/content/dataset/2024-06-22_00-01-14-495854__sa_-0.0159481063.png,-0.0159481063,99,-0.0105175914
/content/dataset/2024-06-22_00-01-14-515680__sa_-0.0211365142.png,-0.0211365142,99,-0.0112986533
/content/dataset/2024-06-22_00-01-14-536774__sa_-0.0263645768.png,-0.0263645768,99,-0.0124200773
/content/dataset/2024-06-22_00-01-14-556789__sa_-0.0316327562.png,-0.0316327562,99,-0.0138570477
/content/dataset/2024-06-22_00-01-14-576176__sa_-0.0369410367.png,-0.0369410367,99,-0.0155871296
/content/dataset/2024-06-22_00-01-14-596849__sa_-0.0422900934.png,-0.0422900934,99,-0.0175898131
/content/dataset/2024-06-22_00-01-14-618170__sa_-0.0476804909.png,-0.0476804909,99,-0.0198462312
/content/dataset/2024-06-22_00-01-14-637736__sa_-0.0531115384.png,-0.0531115384,99,-0.0223388899
/content/dataset/2024-06-22_00-01-14-658442__sa_-0.0585817156.png,-0.0585817156,99,-0.0250514965
/content/dataset/2024-06-22_00-01-14-677781__sa_-0.0640933099.png,-0.0640933099,99,-0.0279692323
/content/dataset/2024-06-22_00-01-14-683342__sa_-0.0696435747.png,-0.0696435747,99,-0.0310781408
/content/dataset/2024-06-22_00-01-14-703620__sa_-0.0752069659.png,-0.0752069659,99,-0.034362959
/content/dataset/2024-06-22_00-01-14-723717__sa_-0.0808089108.png,-0.0808089108,99,-0.0378207164
/content/dataset/2024-06-22_00-01-14-782747__sa_-0.0864510565.png,-0.0864510565,99,-0.0414390884
/content/dataset/2024-06-22_00-01-14-788694__sa_-0.0922131767.png,-0.0922131767,99,-0.0452258596
/content/dataset/2024-06-22_00-01-14-807754__sa_-0.0979852705.png,-0.0979852705,99,-0.0491172561
/content/dataset/2024-06-22_00-01-14-814025__sa_-0.1037954216.png,-0.1037954216,99,-0.0531600442
/content/dataset/2024-06-22_00-01-14-835043__sa_-0.1096201076.png,-0.1096201076,99,-0.0574584679
/content/dataset/2024-06-22_00-01-14-840029__sa_-0.1154849009.png,-0.1154849009,99,-0.0618546625
/content/dataset/2024-06-22_00-01-14-861262__sa_-0.1213629083.png,-0.1213629083,99,-0.0663382865
/content/dataset/2024-06-22_00-01-14-880211__sa_-0.1272806415.png,-0.1272806415,99,-0.0709038711
/content/dataset/2024-06-22_00-01-14-901625__sa_-0.1332368135.png,-0.1332368135,99,-0.07556061
/content/dataset/2024-06-22_00-01-14-922125__sa_-0.1392357931.png,-0.1392357931,99,-0.0802890867
/content/dataset/2024-06-22_00-01-15-301482__sa_-0.0017357931.png,-0.0017357931,99,-0.0156245765
/content/dataset/2024-06-22_00-01-15-321569__sa_-0.0067766585.png,-0.0067766585,99,-0.0149669633
/content/dataset/2024-06-22_00-01-15-366503__sa_-0.0118576231.png,-0.0118576231,99,-0.0147609415
/content/dataset/2024-06-22_00-01-15-391331__sa_-0.0170390849.png,-0.0170390849,99,-0.0149662552
/content/dataset/2024-06-22_00-01-15-411606__sa_-0.0222600279.png,-0.0222600279,99,-0.0155464676
/content/dataset/2024-06-22_00-01-15-431521__sa_-0.0275213876.png,-0.0275213876,99,-0.0164717888
/content/dataset/2024-06-22_00-01-15-435817__sa_-0.0328204193.png,-0.0328204193,99,-0.0177164019
/content/dataset/2024-06-22_00-01-15-455657__sa_-0.0381299219.png,-0.0381299219,99,-0.0192549847
/content/dataset/2024-06-22_00-01-15-460643__sa_-0.0434790435.png,-0.0434790435,99,-0.0210676569
/content/dataset/2024-06-22_00-01-15-478852__sa_-0.0488383026.png,-0.0488383026,99,-0.023133571
/content/dataset/2024-06-22_00-01-15-484400__sa_-0.0542348895.png,-0.0542348895,99,-0.0254364363
/content/dataset/2024-06-22_00-01-15-504363__sa_-0.0596434908.png,-0.0596434908,99,-0.0279589242
/content/dataset/2024-06-22_00-01-15-508351__sa_-0.0650880894.png,-0.0650880894,99,-0.0306875233
/content/dataset/2024-06-22_00-01-15-528484__sa_-0.0705425973.png,-0.0705425973,99,-0.0336072744
/content/dataset/2024-06-22_00-01-15-547455__sa_-0.0760373645.png,-0.0760373645,99,-0.036707326
/content/dataset/2024-06-22_00-01-15-567809__sa_-0.0815720782.png,-0.0815720782,99,-0.0399774034
/content/dataset/2024-06-22_00-01-15-587612__sa_-0.0871455035.png,-0.0871455035,99,-0.0434124504
/content/dataset/2024-06-22_00-01-15-606776__sa_-0.0927585349.png,-0.0927585349,99,-0.0470260062
/content/dataset/2024-06-22_00-01-15-626356__sa_-0.0984098286.png,-0.0984098286,99,-0.050803535
/content/dataset/2024-06-22_00-01-15-647816__sa_-0.1041023402.png,-0.1041023402,99,-0.0546840089
/content/dataset/2024-06-22_00-01-15-703023__sa_-0.1098357787.png,-0.1098357787,99,-0.0587161799
/content/dataset/2024-06-22_00-01-15-722691__sa_-0.1156815629.png,-0.1156815629,99,-0.0629888141
/content/dataset/2024-06-22_00-01-15-728676__sa_-0.1215647545.png,-0.1215647545,99,-0.0673537172
/content/dataset/2024-06-22_00-01-15-748779__sa_-0.1274629140.png,-0.127462914,99,-0.0718083467
/content/dataset/2024-06-22_00-01-15-768839__sa_-0.1333992905.png,-0.1333992905,99,-0.0763639578
/content/dataset/2024-06-22_00-01-15-773713__sa_-0.1393727097.png,-0.1393727097,99,-0.0810009382
/content/dataset/2024-06-22_00-01-15-792589__sa_-0.1453578701.png,-0.1453578701,99,-0.085706022
/content/dataset/2024-06-22_00-01-15-813667__sa_-0.1513835439.png,-0.1513835439,99,-0.0904742298
/content/dataset/2024-06-22_00-01-15-832949__sa_-0.1574486856.png,-0.1574486856,99,-0.0953026719
/content/dataset/2024-06-22_00-01-16-145507__sa_-0.0120762513.png,-0.0120762513,99,-0.0379873736
/content/dataset/2024-06-22_00-01-16-150494__sa_-0.0171125925.png,-0.0171125925,99,-0.036465722
/content/dataset/2024-06-22_00-01-16-170302__sa_-0.0221614898.png,-0.0221614898,99,-0.0355273768
